title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
Alerta en Islandia por terremotos y riesgo de erupción volcánica,https://diariolahuella.com/alerta-en-islandia-por-terremotos-y-riesgo-de-erupcion-volcanica/,2023-11-13T13:58:52-06:00,"Islandia está llena de fisuras que han originado más de 120 volcanes, siendo algunos de ellos de Europa, de los cuales 33 todavía siguen activos a día de hoy. ",Diario La Huella,Internacionales,,Web Page,alerta islandia terremotos riesgo erupción volcánica,islandia llena fisuras originado 120 volcanes siendo europa cuales 33 todavía siguen activos día hoy,1 star,NEGATIVA
"Hallan sin vida al “magistrade” Jesús Ociel Baena Saucedo en Aguascalientes, México",https://diariolahuella.com/hallan-sin-vida-al-magistrade-jesus-ociel-baena-saucedo-en-aguascalientes-mexico/,2023-11-13T11:00:47-06:00," Baena Saucedo fue encontrado muerto dentro de una casa, en Punta del Cielo, Aguascalientes, junto a otra persona.






",Diario La Huella,Internacionales,,Web Page,hallan vida magistrade jesús ociel baena saucedo aguascalientes méxico,baena saucedo encontrado muerto dentro casa punta cielo aguascalientes junto persona,1 star,NEGATIVA
Google anuncia eliminación de cuentas inactivas de Gmail para reforzar la seguridad digital,https://diariolahuella.com/google-anuncia-eliminacion-de-cuentas-inactivas-de-gmail-para-reforzar-la-seguridad-digital/,2023-11-10T11:56:55-06:00,"A partir del 1 de diciembre, Google comenzará a eliminar cuentas personales de Gmail que no hayan mostrado actividad en los últimos dos años. Esta medida, anunciada como parte de una revisión en sus políticas de inactividad, busca proteger a los usuarios y mejorar la seguridad en el entorno digital.",Diario La Huella,Internacionales,,Web Page,google anuncia eliminación cuentas inactivas gmail reforzar seguridad digital,partir 1 diciembre google comenzará eliminar cuentas personales gmail mostrado actividad últimos do años medida anunciada parte revisión políticas inactividad busca proteger usuarios mejorar seguridad entorno digital,1 star,NEGATIVA
Atacan convoy del presidente de Palestina,https://diariolahuella.com/atacan-convoy-del-presidente-de-palestina/,2023-11-07T15:30:04-06:00,El diario Milliyet precisa que un guardaespaldas del mandatario palestino resultó herido por el ataque.,Diario La Huella,Internacionales,,Web Page,atacan convoy presidente palestina,diario milliyet precisa guardaespaldas mandatario palestino resultó herido ataque,1 star,NEGATIVA
Crisis en aeropuerto de Hamburgo resuelta: Padre detenido y menor a salvo,https://diariolahuella.com/crisis-en-aeropuerto-de-hamburgo-resuelta-padre-detenido-y-menor-a-salvo/,2023-11-05T12:55:08-06:00,"Una tensa situación de rehenes que paralizó el Aeropuerto de Hamburgo durante 16 horas llegó a su fin con la liberación de una niña de 4 años y la detención de su padre. El incidente, que comenzó con disparos y cócteles molotov, culminó sin heridos pero con fuertes repercusiones en las operaciones del aeropuerto.",Diario La Huella,Internacionales,,Web Page,crisis aeropuerto hamburgo resuelta padre detenido menor salvo,tensa situación rehenes paralizó aeropuerto hamburgo 16 horas llegó fin liberación niña 4 años detención padre incidente comenzó disparos cócteles molotov culminó heridos fuertes repercusiones operaciones aeropuerto,1 star,NEGATIVA
Papa Francisco insta al cese de combates entre Israel y Palestina y pide ayuda humanitaria para Gaza,https://diariolahuella.com/papa-francisco-insta-al-cese-de-combates-entre-israel-y-palestina-y-pide-ayuda-humanitaria-para-gaza/,2023-11-05T12:27:58-06:00,"En un ferviente llamado a la paz, el Papa Francisco ha solicitado un cese inmediato de los enfrentamientos entre Israel y Palestina, enfatizando la necesidad de asistencia humanitaria urgente para la devastada región de Gaza y la liberación de los rehenes.",Diario La Huella,Internacionales,,Web Page,papa francisco insta cese combates israel palestina pide ayuda humanitaria gaza,ferviente llamado paz papa francisco solicitado cese inmediato enfrentamientos israel palestina enfatizando necesidad asistencia humanitaria urgente devastada región gaza liberación rehenes,1 star,NEGATIVA
Elon Musk revela detalles de su IA con “sentido del humor” para competir con ChatGPT,https://diariolahuella.com/elon-musk-revela-detalles-de-su-ia-con-sentido-del-humor-para-competir-con-chatgpt/,2023-11-04T21:18:33-06:00,El magnate dueño de Tesla y SpaceX adelantó que la herramienta de inteligencia artificial estará disponible en breve para los suscriptores premium de la red social.,Diario La Huella,Internacionales,,Web Page,elon musk revela detalles ia humor competir chatgpt,magnate dueño tesla spacex adelantó herramienta inteligencia artificial disponible breve suscriptores premium red social,5 stars,POSITIVA
Hombre retiene a sus hijos como rehenes y provoca caos en el aeropuerto de Hamburgo,https://diariolahuella.com/hombre-retiene-a-sus-hijos-como-rehenes-y-provoca-caos-en-el-aeropuerto-de-hamburgo/,2023-11-04T16:08:30-06:00,"Un sujeto armado que mantenía como rehenes a sus dos hijos en un auto irrumpió en la pista del aeropuerto alemán, lo que obligó a suspender todas las operaciones.",Diario La Huella,Internacionales,,Web Page,hombre retiene hijos rehenes provoca caos aeropuerto hamburgo,sujeto armado mantenía rehenes do hijos auto irrumpió pista aeropuerto alemán obligó suspender toda operaciones,1 star,NEGATIVA
El Papa Francisco desvela su elección en la eterna pregunta: ¿Maradona o Messi?,https://diariolahuella.com/el-papa-francisco-desvela-su-eleccion-en-la-eterna-pregunta-maradona-o-messi/,2023-11-02T17:42:55-06:00,"En una entrevista exclusiva, el Papa Francisco mantiene en vilo al mundo al revelar su elección en la eterna pregunta: ¿Maradona o Messi?",Diario La Huella,Internacionales,,Web Page,papa francisco desvela elección eterna pregunta maradona messi,entrevista exclusiva papa francisco mantiene vilo mundo revelar elección eterna pregunta maradona messi,5 stars,POSITIVA
Elon Musk ajusta el programa de monetización de su red social X para impulsar la precisión informativa,https://diariolahuella.com/elon-musk-ajusta-el-programa-de-monetizacion-de-su-red-social-x-para-impulsar-la-precision-informativa/,2023-10-30T19:54:38-06:00,"Musk anuncia un cambio en el programa de monetización para promover la precisión en los contenidos, restringiendo los ingresos de mensajes corregidos por la comunidad.",Diario La Huella,Internacionales,,Web Page,elon musk ajusta programa monetización red social x impulsar precisión informativa,musk anuncia cambio programa monetización promover precisión contenidos restringiendo ingresos mensajes corregidos comunidad,4 stars,NEUTRAL
El Salvador seguirá potenciando el turismo en Oriente a través del surf,https://diariolahuella.com/el-salvador-seguira-potenciando-el-turismo-en-oriente-a-traves-del-surf/,2023-11-13T15:33:32-06:00,"Mediante la visión del Presidente Nayib Bukele, el Gobierno está construyendo infraestructura de acceso en Punta Mango.",Diario La Huella,Deportes,,Web Page,salvador seguirá potenciando turismo oriente través surf,mediante visión presidente nayib bukele gobierno construyendo infraestructura acceso punta mango,5 stars,POSITIVA
Técnico de la Selecta: “Curazao nos va a exigir”,https://diariolahuella.com/tecnico-de-la-selecta-curazao-nos-va-a-exigir/,2023-11-10T15:00:12-06:00,"Rubén de la Barrera habló de lo que se espera en los próximos amistosos de la selección en contra de Curazao. Además, dijo no saber qué es “un proceso” en el fútbol.",Diario La Huella,Deportes,,Web Page,técnico selecta curazao va exigir,rubén barrera habló espera próximos amistosos selección curazao además dijo saber proceso fútbol,5 stars,POSITIVA
El Latinoamericano de Surf 2023 arranca en playa Las Flores,https://diariolahuella.com/el-latinoamericano-de-surf-2023-arranca-en-playa-las-flores/,2023-11-09T14:57:20-06:00,"Con la participación de 197 surfistas procedentes de 18 países, comenzó este jueves el Latinoamericano de Surf 2023 en playa Las Flores, de San Miguel.",Diario La Huella,Deportes,,Web Page,latinoamericano surf 2023 arranca playa flores,participación 197 surfistas procedentes 18 países comenzó jueves latinoamericano surf 2023 playa flores san miguel,1 star,NEGATIVA
Liberan al padre del futbolista colombiano Luis Díaz,https://diariolahuella.com/liberan-al-padre-del-futbolista-colombiano-luis-diaz/,2023-11-09T11:38:34-06:00,La guerrilla del ELN entregó al señor Luis Manuel Díaz en la región fronteriza entre Colombia y Venezuela.,Diario La Huella,Deportes,,Web Page,liberan padre futbolista colombiano luis díaz,guerrilla eln entregó señor luis manuel díaz región fronteriza colombia venezuela,5 stars,POSITIVA
Castigan y multan a aficionado por actos de racismo contra futbolista,https://diariolahuella.com/castigan-y-multan-a-aficionado-por-actos-de-racismo-contra-futbolista/,2023-11-08T13:31:22-06:00,La Premier League no anda con minuciosidades en aspectos tan preocupantes como el aumento de casos de racismo en los campos de fútbol.,Diario La Huella,Deportes,,Web Page,castigan multan aficionado actos racismo futbolista,premier league anda minuciosidades aspectos tan preocupantes aumento casos racismo campos fútbol,2 stars,NEUTRAL
Atletas salvadoreños se despiden con cuatro medallas de Santiago 2023,https://diariolahuella.com/atletas-salvadorenos-se-despiden-con-cuatro-medallas-de-santiago-2023/,2023-11-05T20:28:05-06:00,"¡Con la frente en alto! El Salvador finalizó su participación con un oro, una plata y dos bronces en el medallero de los XIX Juegos Panamericanos Santiago 2023.",Diario La Huella,Deportes,,Web Page,atletas salvadoreños despiden cuatro medallas santiago 2023,frente alto salvador finalizó participación oro plata do bronces medallero xix juegos panamericanos santiago 2023,1 star,NEGATIVA
Real Madrid empata en casa y pierde el liderato de la Liga de España,https://diariolahuella.com/real-madrid-empata-en-casa-y-pierde-el-liderato-de-la-liga-de-espana/,2023-11-05T16:34:50-06:00,El equipo blanco buscó la portería del Rayo Vallecano durante todo el encuentro sin ningún tipo de éxito. Marcador final cero a cero.,Diario La Huella,Deportes,,Web Page,real madrid empata casa pierde liderato liga españa,equipo blanco buscó portería rayo vallecano encuentro ningún tipo éxito marcador final cero cero,1 star,NEGATIVA
Mundial 2034 se organizará en Arabia Saudita,https://diariolahuella.com/mundial-2034-se-organizara-en-arabia-saudita/,2023-11-01T15:51:15-06:00,"El presidente de la FIFA informó que esa edición de la Copa del Mundo se disputará en el país de Medio Oriente. ""Eso está haciendo que el fútbol sea verdaderamente global"", expresó.",Diario La Huella,Deportes,,Web Page,mundial 2034 organizará arabia saudita,presidente fifa informó edición copa mundo disputará país medio oriente haciendo fútbol verdaderamente global expresó,5 stars,POSITIVA
"Aitana Bonmatí Conca, del FC Barcelona, se corona como la nueva Balón de Oro en 2023",https://diariolahuella.com/aitana-bonmati-conca-del-fc-barcelona-se-corona-como-la-nueva-balon-de-oro-en-2023/,2023-10-30T18:14:29-06:00,Bonmatí Conca se alza con el Balón de Oro tras una temporada de éxitos en el FC Barcelona y un brillante desempeño en el Mundial de Australia y Nueva Zelanda,Diario La Huella,Deportes,,Web Page,aitana bonmatí conca fc barcelona corona nueva balón oro 2023,bonmatí conca alza balón oro tras temporada éxitos fc barcelona brillante desempeño mundial australia nueva zelanda,5 stars,POSITIVA
Jude Bellingham del Real Madrid gana el Trofeo Kopa al Mejor Jugador Joven de la temporada 2022/23,https://diariolahuella.com/jude-bellingham-del-real-madrid-gana-el-trofeo-kopa-al-mejor-jugador-joven-de-la-temporada-2022-23/,2023-10-30T16:24:42-06:00,Bellingham supera a la competencia para reclamar el Trofeo Kopa como Mejor Jugador Joven del Año 2022/23,Diario La Huella,Deportes,,Web Page,jude bellingham real madrid gana trofeo kopa mejor jugador joven temporada 202223,bellingham supera competencia reclamar trofeo kopa mejor jugador joven año 202223,5 stars,POSITIVA
BINAES: El Salvador despierta a una nueva era cultural en el corazón del Centro Histórico,https://diariolahuella.com/binaes-el-salvador-despierta-a-una-nueva-era-cultural-en-el-corazon-del-centro-historico/,2023-11-14T01:08:07-06:00,"Esta joya arquitectónica no solo modernizará el Centro Histórico, sino que abrirá sus páginas al pasado y al futuro, conectando con la historia de la nación y promoviendo la cultura y la educación. 

",Diario La Huella,Opinión,,Web Page,binaes salvador despierta nueva cultural corazón centro histórico,joya arquitectónica solo modernizará centro histórico sino abrirá páginas pasado futuro conectando historia nación promoviendo cultura educación,5 stars,POSITIVA
El Salvador renace bajo el liderazgo del Presidente Bukele,https://diariolahuella.com/el-salvador-renace-bajo-el-liderazgo-del-presidente-bukele/,2023-11-05T23:53:18-06:00,"Hoy en día, tenemos un país que, sin importar cuánto intenten negarlo unos pocos, nos convierte en pequeños gigantes…",Diario La Huella,Opinión,,Web Page,salvador renace bajo liderazgo presidente bukele,hoy día país importar cuánto intenten negarlo pocos convierte pequeños gigantes,1 star,NEGATIVA
Honorando a los ausentes: Recordando a nuestros seres queridos en el Día de los Fieles Difuntos,https://diariolahuella.com/honorando-a-los-ausentes-recordando-a-nuestros-seres-queridos-en-el-dia-de-los-fieles-difuntos/,2023-11-02T12:33:43-06:00,"En este Día de los Fieles Difuntos, nos unimos en un acto de amor y memoria para honrar a quienes ya no están entre nosotros. Recordamos no solo a nuestros seres queridos que partieron en paz, sino también a aquellos que fueron víctimas de la violencia que oscureció nuestra historia. Este editorial es un tributo a su memoria y un llamado a la reflexión sobre el impacto de la violencia en nuestras vidas.",Diario La Huella,Opinión,,Web Page,honorando ausentes recordando seres queridos día fieles difuntos,día fieles difuntos unimos acto amor memoria honrar recordamos solo seres queridos partieron paz sino aquellos víctimas violencia oscureció historia editorial tributo memoria llamado reflexión impacto violencia vidas,5 stars,POSITIVA
